,loss,label,start
106,-1.1414220333099365,0,2023-07-14 16:55:00
107,-1.1479737758636475,0,2023-07-14 17:10:00
108,-1.1689449548721313,0,2023-07-14 17:25:00
109,-1.154955506324768,0,2023-07-14 17:40:00
110,-1.0731648206710815,0,2023-07-14 17:55:00
111,-1.0560194253921509,0,2023-07-14 18:10:00
112,-0.9607256650924683,0,2023-07-14 18:25:00
113,-0.9015756845474243,0,2023-07-14 18:40:00
114,-1.026118278503418,0,2023-07-14 18:55:00
115,-0.6521474719047546,0,2023-07-14 19:10:00
116,-0.1924755573272705,0,2023-07-14 19:25:00
117,0.6516957879066467,0,2023-07-14 19:40:00
118,0.6641752123832703,0,2023-07-14 19:55:00
119,0.4643268585205078,0,2023-07-14 20:10:00
120,0.5623408555984497,0,2023-07-14 20:25:00
121,0.3557114005088806,0,2023-07-14 20:40:00
122,0.7330005764961243,0,2023-07-14 20:55:00
123,0.6464280486106873,0,2023-07-14 21:10:00
124,0.5353769063949585,0,2023-07-14 21:25:00
125,0.27526959776878357,0,2023-07-14 21:40:00
126,0.5633705854415894,0,2023-07-14 21:55:00
127,0.45373791456222534,0,2023-07-14 22:10:00
128,0.6846900582313538,0,2023-07-14 22:25:00
129,0.6793609857559204,0,2023-07-14 22:40:00
130,0.5864854454994202,0,2023-07-14 22:55:00
131,0.4568157196044922,0,2023-07-14 23:10:00
132,0.5939810872077942,0,2023-07-14 23:25:00
133,0.8426198959350586,0,2023-07-14 23:40:00
134,0.6683087944984436,0,2023-07-14 23:55:00
135,0.7114281058311462,0,2023-07-15 00:10:00
136,0.5786711573600769,0,2023-07-15 00:25:00
137,0.4272167384624481,0,2023-07-15 00:40:00
138,0.5636255145072937,0,2023-07-15 00:55:00
139,0.6638599634170532,0,2023-07-15 01:10:00
140,0.7021061778068542,0,2023-07-15 01:25:00
141,0.4214491546154022,0,2023-07-15 01:40:00
142,0.4106675088405609,0,2023-07-15 01:55:00
143,0.7604181170463562,0,2023-07-15 02:10:00
144,0.5611940026283264,0,2023-07-15 02:25:00
145,0.4643789231777191,0,2023-07-15 02:40:00
146,0.5889857411384583,0,2023-07-15 02:55:00
147,0.5123689770698547,0,2023-07-15 03:10:00
148,0.7528347373008728,0,2023-07-15 03:25:00
149,0.7788512706756592,0,2023-07-15 03:40:00
150,0.7142944931983948,0,2023-07-15 03:55:00
151,0.551023006439209,0,2023-07-15 04:10:00
152,0.3629564344882965,0,2023-07-15 04:25:00
153,0.627560555934906,0,2023-07-15 04:40:00
154,0.7108962535858154,1,2023-07-15 04:55:00
155,0.5934929251670837,0,2023-07-15 05:10:00
156,0.5718125700950623,0,2023-07-15 05:25:00
157,0.6946666836738586,0,2023-07-15 05:40:00
158,0.30021339654922485,0,2023-07-15 05:55:00
159,0.46369871497154236,0,2023-07-15 06:10:00
160,0.5995118618011475,0,2023-07-15 06:25:00
161,0.19334448873996735,0,2023-07-15 06:40:00
162,0.2998269498348236,0,2023-07-15 06:55:00
163,0.13951566815376282,0,2023-07-15 07:10:00
164,-0.1877260059118271,0,2023-07-15 07:25:00
165,-0.2902311086654663,0,2023-07-15 07:40:00
166,0.6814440488815308,0,2023-07-15 07:55:00
167,0.37666207551956177,0,2023-07-15 08:10:00
168,0.3815611004829407,0,2023-07-15 08:25:00
169,0.6612757444381714,0,2023-07-15 08:40:00
170,-0.06231900304555893,0,2023-07-15 08:55:00
171,-0.8287129998207092,0,2023-07-15 09:10:00
172,-0.531616747379303,0,2023-07-15 09:25:00
173,-0.22666890919208527,0,2023-07-15 09:40:00
174,0.36431580781936646,0,2023-07-15 09:55:00
175,0.2501387894153595,0,2023-07-15 10:10:00
176,0.25819242000579834,0,2023-07-15 10:25:00
177,0.0458194836974144,0,2023-07-15 10:40:00
178,0.11229407787322998,0,2023-07-15 10:55:00
179,0.4443480372428894,0,2023-07-15 11:10:00
180,0.6006136536598206,0,2023-07-15 11:25:00
181,0.467072457075119,0,2023-07-15 11:40:00
182,0.04195648431777954,0,2023-07-15 11:55:00
183,0.4246880114078522,0,2023-07-15 12:10:00
184,0.4979994297027588,0,2023-07-15 12:25:00
185,0.519461989402771,0,2023-07-15 12:40:00
186,0.5701526403427124,0,2023-07-15 12:55:00
187,0.2975369989871979,0,2023-07-15 13:10:00
188,0.4514171779155731,0,2023-07-15 13:25:00
189,0.5797933340072632,0,2023-07-15 13:40:00
190,0.2850540280342102,0,2023-07-15 13:55:00
191,0.6328873634338379,0,2023-07-15 14:10:00
192,0.5621292591094971,0,2023-07-15 14:25:00
193,0.4990045130252838,0,2023-07-15 14:40:00
194,0.18104344606399536,0,2023-07-15 14:55:00
195,0.16790542006492615,0,2023-07-15 15:10:00
196,0.29911506175994873,0,2023-07-15 15:25:00
197,0.47149717807769775,0,2023-07-15 15:40:00
198,0.43431735038757324,0,2023-07-15 15:55:00
199,0.6394006609916687,0,2023-07-15 16:10:00
200,0.6965880990028381,0,2023-07-15 16:25:00
201,0.48489463329315186,0,2023-07-15 16:40:00
202,0.266665518283844,0,2023-07-15 16:55:00
203,0.6134927272796631,0,2023-07-15 17:10:00
204,0.5159858465194702,0,2023-07-15 17:25:00
205,0.5556240081787109,0,2023-07-15 17:40:00
206,0.36339035630226135,0,2023-07-15 17:55:00
207,0.538490891456604,0,2023-07-15 18:10:00
208,0.31737208366394043,0,2023-07-15 18:25:00
209,0.5063350796699524,0,2023-07-15 18:40:00
210,0.5037826299667358,0,2023-07-15 18:55:00
211,0.5942595601081848,0,2023-07-15 19:10:00
212,0.17730151116847992,0,2023-07-15 19:25:00
213,0.5885757207870483,0,2023-07-15 19:40:00
214,0.36279913783073425,0,2023-07-15 19:55:00
215,0.5402457118034363,0,2023-07-15 20:10:00
216,0.20799753069877625,0,2023-07-15 20:25:00
217,0.46697211265563965,0,2023-07-15 20:40:00
218,0.5783000588417053,0,2023-07-15 20:55:00
219,0.40721848607063293,0,2023-07-15 21:10:00
220,0.32257869839668274,0,2023-07-15 21:25:00
221,0.2823666036128998,0,2023-07-15 21:40:00
222,0.42579013109207153,0,2023-07-15 21:55:00
223,0.4263131618499756,0,2023-07-15 22:10:00
224,0.43085646629333496,0,2023-07-15 22:25:00
225,0.6479192972183228,0,2023-07-15 22:40:00
226,0.7013538479804993,0,2023-07-15 22:55:00
227,0.7402141690254211,0,2023-07-15 23:10:00
228,0.5251367092132568,0,2023-07-15 23:25:00
229,0.6281114220619202,0,2023-07-15 23:40:00
